location
Abashiri
Ogose machi
Oguchi cho
Oguni Machi
Ohara
Oharu cho
Ohira Mura
Oi
Oi Machi
Oi cho
Oirase Cho
Oishida Machi
Oiso
Oiso machi
Oita
Oita Prefecture
Oita shi
Oizumi machi
Oji cho
Ojika Cho
Ojiya
Ojiya shi
Okada Apato
Okagaki Machi
Okawa
Okawa mura
Okawa shi
Okawara
Okaya
Okaya Shi
Okayama
Okayama ken
Okazaki
Okazaki shi
Okegawa
Okegawa shi
Oketo cho
Oki Machi
Okinawa
Okinawa Shi
Okinoshima Cho
Okoppe Cho
Okuchi shinohara
Okuizumo Cho
Okuma Machi
Okunoya
Okura Mura
Okushiri cho
Okutama machi
Okuwa mura
Oma Machi
Omachi
Omachi Cho
Omachi shi
Omaezaki shi
Omagari
Omamacho omama
Ome
Ome shi
Omi Mura
Omigawa
Omihachiman
Omihachiman shi
Omitama shi
Omiya
Omu Cho
Omura
Omura shi
Omuta
Omuta Shi
Onagawa Cho
Onan Cho
Onga Cho
Onigiri
Onjuku Machi
Onna Son
Ono
Ono Machi
Ono Shi
Ono cho
Ono hara
Ono shi
Onoda
Onojo
Onojo Shi
Onomichi
Onomichi shi
Onominato
Ontario
Ora Machi
Orientale Province
Oromiya Region
Osaka
Osaka fu
Osaka sayama Shi
Osaki Cho
Osaki Shi
Osakikamijima cho
Osato Cho
Oshamambe cho
Oshika mura
Oshino Mura
Oshu shi
Ost n e Khor s n e Ra av
Ost n e Tehr n
Ota
Ota shi
Otake
Otake shi
Otaki Machi
Otaki mura
Otama Mura
Otari Mura
Otaru
Otaru shi
Otawara
Otawara shi
Oto Machi
Otobe cho
Otofuke
Otofuke cho
Otoineppu Mura
Otoyo Cho
Otrada
Otsu
Otsu shi
Otsuchi
Otsuchi cho
Otsuki
Otsuki cho
Otsuki shi
Owani Machi
Owariasahi shi
Owase
Owase Shi
Oyabe Shi
Oyama
Oyama Cho
Oyama shi
Oyamazaki Cho
Oyo State
Oyodo cho
Ozora Cho
Ozu
Ozu Machi
Ozu shi
P rba Champ ran
Pakistan
Papua New Guinea
Par
Paraguay
Paran
Paschim Medinipur
Patna
Pennsylvania
People s Democratic Republic of Algeria
People s Republic of China
Pernambuco
Peru
Philippines
Pippu cho
Plurinational State of Bolivia
Poland
Portugal
Portuguese Republic
Prov ncia de Barcelona
Province de l  quateur
Province du Kasa  Oriental
Province of KwaZulu Natal
Provincia de Buenos Aires
Provincia de Lima
Provincia de Madrid
Provinsi Jawa Tengah
Provinsi Riau
Provinsi Sulawesi Selatan
Provinsi Sumatera Barat
Pune Division
Punjab
Purba Medinipur
Purwanchal
Qinghai Sheng
Qu bec
R jsh hi Division
Rangareddi
Rangpur Division
Rankoshi cho
Ranzan Machi
Rausu Cho
Rebun Cho
Regi n Metropolitana de Santiago
Regierungsbezirk D sseldorf
Reihoku Machi
Repubblica Italiana
Republic of Angola
Republic of Austria
Republic of Azerbaijan
Republic of Belarus
Republic of Benin
Republic of Bulgaria
Republic of Burundi
Republic of C te d Ivoire
Republic of Cameroon
Republic of Chad
Republic of Chile
Republic of Colombia
Republic of Cuba
Republic of Ecuador
Republic of El Salvador
Republic of Finland
Republic of France
Republic of Ghana
Republic of Guatemala
Republic of Guinea
Republic of Haiti
Republic of Honduras
Republic of India
Republic of Indonesia
Republic of Iraq
Republic of Kazakhstan
Republic of Kenya
Republic of Korea
Republic of Madagascar
Republic of Malawi
Republic of Mali
Republic of Mozambique
Republic of Nicaragua
Republic of Niger
Republic of Paraguay
Republic of Peru
Republic of Poland
Republic of Rwanda
Republic of Senegal
Republic of Sierra Leone
Republic of South Africa
Republic of Tajikistan
Republic of Tunisia
Republic of Turkey
Republic of Uganda
Republic of Uzbekistan
Republic of Yemen
Republic of Zambia
Republic of Zimbabwe
Republic of the Philippines
Republic of the Sudan
Rh ne Alpes
Rift Valley Province
Rifu
Rifu Cho
Rikubetsu Cho
Rikuzentakata shi
Rio Grande do Sul
Rio de Janeiro
Rishir ifuji Cho
Rishiri Cho
Rishiri Town
Ritto shi
Rivers State
Rokkasho mura
Rokunohe Machi
Rom nia
Romania
Rumoi
Rumoi shi
Russia
Russian Federation
Rusutsu mura
Rwanda
Ryotsu minato
Ryugasaki
Ryugasaki shi
Ryuo
Ryuo cho
S o Paulo
S rat
Sabae
Sabae shi
Sado
Sado Shi
Saga
Saga Shi
Saga ken
Sagae
Sagae shi
Sagaing Region
Sagara
Sagara Mura
Sai Mura
Saijo
Saijo shi
Saikai shi
Saiki
Saiki shi
Saitama
Saitama ken
Saito shi
Saka cho
Sakado
Sakado shi
Sakae Mura
Sakae machi
Sakahogi cho
Sakai
Sakai machi
Sakai nakajima
Sakai shi
Sakaide Shi
Sakaidecho
Sakaiminato
Sakaiminato Shi
Sakaki Machi
Sakamichi
Sakata
Sakata Shi
Sakawa cho
Sakekawa mura
Saku
Saku Shi
Sakuho Machi
Sakura
Sakura shi
Sakuragawa shi
Sakurai
Sakurai shi
Sakurazaka
Samani Cho
Samegawa Mura
Samukawa Machi
Sanagochi Son
Sanda Shi
Sandacho
Sango cho
Sanjo
Sanjo Shi
Sanmu shi
Sannohe Machi
Sano
Sano shi
Santa Catarina
Sanuki shi
Sanyoonoda Shi
Sapporo
Sarabetsu Mura
Saroma Cho
Sarufutsu Mura
Sasaguri
Sasaguri Machi
Sasayama
Sasayama shi
Sasebo
Sasebo Shi
Satosho Cho
Satsuma cho
Satsumasendai
Satsumasendai Shi
Satte
Satte Shi
Saudi Arabia
Sawara
Sayama
Sayama shi
Sayo cho
Saza cho
Scotland
Seiji
Seika Cho
Seiro Machi
Seiyo shi
Seki
Seki shi
Sekigahara cho
Sekikawa Mura
Selangor
Semboku shi
Sendai
Senegal
Sennan Shi
Seoul
Sera cho
Serbia
Serbia and Montenegro
Setakamachi takayanagi
Setana cho
Seto
Seto shi
Setouchi Cho
Setouchi Shi
Settsu Shi
Shaanxi
Shakotan cho
Shan State
Shandong Sheng
Shanghai Shi
Shanxi Sheng
Shari cho
Shenzhen
Shibata
Shibata Machi
Shibata Shi
Shibayama machi
Shibecha Cho
Shibetsu
Shibetsu Shi
Shibetsu cho
Shibukawa
Shibukawa shi
Shibushi
Shibushi shi
Shichigahama Machi
Shichikashuku Machi
Shichinohe machi
Shichiso cho
Shido
Shiga
Shiga Town
Shihoro cho
Shiiba son
Shiida
Shijonawate Shi
Shika Machi
Shika Town
Shikabe cho
Shikama cho
Shikaoi cho
Shiki
Shiki Shi
Shikoku chuo Shi
Shima shi
Shimabara
Shimabara shi
Shimada
Shimada shi
Shimamaki mura
Shimamoto Cho
Shimane ken
Shimanto cho
Shimanto shi
Shime Machi
Shimizu Cho
Shimizu cho
Shimo furano
Shimoda
Shimoda shi
Shimodate
Shimogo Machi
Shimoichi Cho
Shimojo mura
Shimokawa Cho
Shimokitayama Mura
Shimokizukuri
Shimonita Machi
Shimonoseki
Shimonoseki Shi
Shimosuwa Machi
Shimotoda
Shimotsuke shi
Shimotsuma shi
Shimukappu mura
Shin ichi
Shin onsen Cho
Shin yoshitomi mura
Shinagawa ku
Shinano Machi
Shinchi Machi
Shindo
Shingo Mura
Shingu
Shingu machi
Shingu shi
Shinhidaka Cho
Shinjo
Shinjo Shi
Shinjo son
Shinjuku ku
Shinkamigoto Cho
Shinkansen
Shinshinotsu mura
Shinshiro
Shinshiro shi
Shinto Mura
Shintoku cho
Shintomi Cho
Shintotsukawa cho
Shiogama
Shiogama Shi
Shiojiri
Shiojiri shi
Shioya machi
Shiozawa
Shirahama
Shirahama cho
Shirahamacho usazakiminami
Shirakawa Mura
Shirakawa Shi
Shirakawa cho
Shirako Machi
Shiranuka Cho
Shiraoi
Shiraoi cho
Shiraoka
Shirataka Machi
Shiriuchi cho
Shiroi
Shiroi shi
Shiroishi
Shiroishi Cho
Shiroishi Shi
Shirone
Shirosato machi
Shiso shi
Shisui
Shisui machi
Shitara cho
Shiwa cho
Shizukuishi
Shizukuishi cho
Shizunai furukawacho
Shizuoka
Shobara
Shobara shi
Shobu
Shodoshima Cho
Shonai
Shonai Machi
Shoo cho
Shosanbetsu Mura
Showa Mura
Showa cho
Shunan Shi
Sichuan Sheng
Sicilia
Sierra Leone
Sindh
Slovak Republic
Sobetsu machi
Sobue
Socialist Republic of Vietnam
Sodegaura shi
Soeda Machi
Soja
Soja Shi
Soka
Soka Shi
Soma Shi
Somali Region
Somalia
Soni Mura
Soo Shi
Sosa shi
Sotogahama machi
South    Parganas
South Africa
South Korea
South Sudan
Southern Nations  Nationalities  and People s Region
Southern Region
Spain
Sri Lanka
State of Andhra Pradesh
State of Bih r
State of Chhatt sgarh
State of Eritrea
State of Gujar t
State of Hary na
State of Him chal Pradesh
State of Israel
State of Jammu and Kashm r
State of Jharkhand
State of Karnataka
State of Kerala
State of Mah r shtra
State of New South Wales
State of Odisha
State of Punjab
State of R jasth n
State of Tamil N du
State of Uttarakhand
State of Victoria
Sudan
Sue Machi
Sueyoshicho ninokata
Sugito
Sugito Machi
Suibara
Suita
Suita Shi
Sukagawa
Sukagawa Shi
Sukumo
Sukumo shi
Sumatera Selatan
Sumatera Utara
Sumita cho
Sumoto
Sumoto Shi
Sunagawa
Sunagawa shi
Suooshima cho
Susaki
Susaki shi
Susami cho
Susono Shi
Suttsu cho
Suwa
Suwa Shi
Suzaka
Suzaka shi
Suzu
Suzu Shi
Suzuka
Suzuka shi
Suzuki
Sweden
Switzerland
Sylhet Division
Syria
Syrian Arab Republic
Tabayama mura
Tabuse Cho
Tachiarai Machi
Tachikawa shi
Tadami Machi
Tadaoka Cho
Tadotsu
Tadotsu cho
Taga cho
Tagajo Shi
Tagami Machi
Tagawa
Tagawa Shi
Tahara
Tahara shi
Taiji cho
Taiki Cho
Tainai Shi
Taishi Cho
Taiwa Cho
Taiwan
Tajikistan
Tajimi
Tajimi shi
Tajiri cho
Taka cho
Takachiho cho
Takagi mura
Takahagi
Takahagi shi
Takahama
Takahama cho
Takahama shi
Takaharu Cho
Takahashi
Takahashi Shi
Takahata
Takahata Machi
Takaishi
Takaishi Shi
Takamatsu
Takamatsu Shi
Takamori Machi
Takamori machi
Takanabe
Takanabe cho
Takanezawa machi
Takanosu
Takaoka
Takaoka Shi
Takarazuka
Takarazuka Shi
Takasago Shi
Takasaki
Takasaki Shi
Takashima shi
Takasu cho
Takatori cho
Takatsuki
Takatsuki Shi
Takayama
Takayama Mura
Takayama Shi
Takedamachi
Takefu
Takehara
Takehara shi
Takeo Shi
Takeocho takeo
Taketa shi
Taketomi cho
Taketoyo
Taketoyo cho
Taki cho
Takikawa
Takikawa shi
Takinoue Cho
Takko Machi
Tako machi
Taku Shi
Tama shi
Tamakawa Mura
Tamaki cho
Tamamura
Tamamura Machi
Tamana
Tamana Shi
Tamano
Tamano Shi
Tamura shi
Tanabe
Tanabe shi
Tanagura Machi
Tanaka
Tanashicho
Tanba shi
Tano Cho
Tanohata mura
Tanuma
Tanushimarumachi toyoki
Tanzania
Tara cho
Taragi Machi
Tarama son
Tarui
Tarui cho
Tarumizu
Tarumizu Shi
Tatebayashi
Tatebayashi shi
Tateshina Machi
Tateyama
Tateyama Machi
Tateyama shi
Tatsugo Cho
Tatsuno
Tatsuno machi
Tatsuno shi
Tatsunocho tominaga
Tawaramoto
Tawaramoto cho
Telangana
Ten ei Mura
Tendo
Tendo Shi
Tenkawa mura
Tennessee
Tenno
Tenri
Tenri shi
Tenryu mura
Teshikaga cho
Teshio cho
Th nh Ph  H  N i
Thailand
Thane
Tianjin Shi
Toba
Toba shi
Tobe cho
Tobetsu
Tobishima mura
Tochigi
Tochigi shi
Tochio honcho
Toda shi
Toei cho
Togane
Togane shi
Togitsu
Togitsu cho
Togo
Togo cho
Togolese Republic
Toho Mura
Tohoku machi
Toin cho
Tokai mura
Tokai shi
Tokamachi
Tokamachi shi
Tokashiki Son
Toki
Toki shi
Tokigawa machi
Tokoname
Tokoname shi
Tokorozawa
Tokorozawa shi
Tokunoshima Cho
Tokushima
Tokushima Shi
Tokushima ken
Tokuyama
Tokyo
Tokyo Prefecture
Toma cho
Tomakomai
Tomakomai Shi
Tomamae Cho
Tomari mura
Tome Shi
Tomi Shi
Tomigusuku
Tomigusuku shi
Tomika cho
Tomioka
Tomioka Machi
Tomioka shi
Tomisato shi
Tomiya
Tomiya Machi
Tomobe
Tonaki Son
Tonami Shi
Tondabayashi Shi
Tondabayashicho
Tone machi
Tono
Tono shi
Tonosho
Tonosho Cho
Tonosho machi
Toon shi
Toride
Toride shi
Tosa cho
Tosa shi
Tosashimizu shi
Toshima Mura
Toshima mura
Tosu
Tosu Shi
Totsukawa Mura
Tottori
Tottori shi
Toubetsu cho
Towada Shi
Toyako cho
Toyama
Toyama Prefecture
Toyama Shi
Toyama ken
Toyo Cho
Toyoake shi
Toyohama
Toyohashi
Toyohashi shi
Toyokawa
Toyokawa shi
Toyokoro Cho
Toyonaka
Toyonaka Shi
Toyone mura
Toyono Cho
Toyooka
Toyooka mura
Toyooka shi
Toyosato cho
Toyoshina
Toyota
Toyota shi
Toyotomi Cho
Toyoura cho
Toyoyama cho
Tozawa Mura
Tsu
Tsu shi
Tsubame
Tsubame Shi
Tsubata
Tsubata Machi
Tsubetsu Cho
Tsuchiura shi
Tsugaru Shi
Tsuiki
Tsukawaki
Tsukigata cho
Tsukuba
Tsukuba shi
Tsukubamirai shi
Tsukumi shi
Tsukumiura
Tsuma
Tsumagoi Mura
Tsunagi Machi
Tsunan Machi
Tsuno cho
Tsuru shi
Tsuruga
Tsuruga shi
Tsurugashima shi
Tsurugi Cho
Tsurugi asahimachi
Tsurui Mura
Tsuruoka
Tsuruoka Shi
Tsurusaki
Tsuruta Machi
Tsushima
Tsushima Shi
Tsushima shi
Tsuwano Cho
Tsuyama
Tsuyama shi
Tunisia
Turkey
Ube
Ube Shi
Ubuyama Mura
Uchiko cho
Uchinada
Uchinada Machi
Uda Shi
Ueda
Ueda Shi
Uekimachi mono
Ueno Mura
Ueno ebisumachi
Uenohara
Uenohara shi
Uganda
Ugo machi
Uji
Uji Shi
Uji tawara Cho
Ujiie
Uken Son
Uki Shi
Ukiha Shi
Ukraine
Umaji Mura
Umi
Umi machi
Union of Burma
United Arab Emirates
United Kingdom
United Republic of Tanzania
United States
Unnan Shi
Unzen shi
Uonuma Shi
Uozu
Uozu Shi
Urahoro Cho
Urakawa Cho
Urasoe Shi
Urausu cho
Urayasu
Urayasu shi
Ureshino Shi
Ureshinomachi shimojuku
Urugi mura
Uruma Shi
Uryuu cho
Usa Shi
Ushibukamachi
Ushiku
Ushiku shi
Usuki
Usuki Shi
Utashinai
Utashinai shi
Utazu Cho
Uto
Uto Shi
Utsunomiya
Utsunomiya shi
Uttar Pradesh
Uwajima
Uwajima shi
Uzbekistan
Venezuela
Vietnam
Virginia
Wadomari Cho
Wajima
Wajima Shi
Wajima nuri
Wakasa cho
Wakayama
Wakayama Shi
Wake Cho
Waki Cho
Wakimachi
Wakkanai
Wakkanai Shi
Wako
Wako shi
Wakuya
Wakuya Cho
Wanouchi cho
Warabi shi
Washington
Wassamu Cho
Watarai cho
Watari
Watari Cho
Wazuka Cho
West Bengal
Western Province
Western Region
Western Visayas
Wisconsin
Wojew dztwo Mazowieckie
Xiangyang
Xinjiang Uygur Zizhiqu
Yabai
Yabu shi
Yabuki Machi
Yachimata
Yachimata shi
Yachiyo cho
Yachiyo machi
Yachiyo shi
Yaese Cho
Yahaba cho
Yahiko Mura
Yaita
Yaita shi
Yaizu
Yaizu Shi
Yakage cho
Yakumo cho
Yakushima cho
Yamada
Yamada machi
Yamae Mura
Yamaga
Yamaga Shi
Yamagata
Yamagata Mura
Yamagata Shi
Yamagata ken
Yamagata shi
Yamaguchi
Yamaguchi Shi
Yamakita Machi
Yamamoto Cho
Yamamura
Yamanakako Mura
Yamanashi
Yamanashi shi
Yamanobe Machi
Yamanouchi Machi
Yamato Cho
Yamato Son
Yamato shi
Yamatokoriyama shi
Yamatotakada shi
Yamatsuri machi
Yamazakicho nakabirose
Yamazoe mura
Yame Shi
Yamoto
Yanagawa
Yanagawa Shi
Yanagawamachi saiwaicho
Yanai
Yanai Shi
Yanaizu Machi
Yangon Region
Yao
Yao shi
Yaotsu cho
Yashio
Yashio shi
Yashiro
Yasu shi
Yasuda Cho
Yasugi Shi
Yasugicho
Yasuoka mura
Yatomi shi
Yatsuomachi higashikumisaka
Yatsushiro Shi
Yawata
Yawata Shi
Yawatahama shi
Yazu cho
Yemen
Yoichi
Yoichi cho
Yokaichiba
Yokkaichi
Yokkaichi shi
Yokohama
Yokohama machi
Yokoshibahikari machi
Yokosuka
Yokosuka Shi
Yokote
Yokote shi
Yokoze machi
Yomitan Son
Yomogita Mura
Yonabaru Cho
Yonago
Yonago Shi
Yonaguni cho
Yonakuni
Yonedacho Sendo
Yonezawa
Yonezawa Shi
Yongzhou
Yono
Yorii
Yorii Machi
Yoro cho
Yoron Cho
Yosano cho
Yoshida
Yoshida Cho
Yoshida kasugacho
Yoshii
Yoshika Cho
Yoshikawa
Yoshikawa Shi
Yoshimi Machi
Yoshino cho
Yoshinogari Cho
Yoshinogawa Shi
Yoshioka Machi
Yoshitomi
Yoshitomi Machi
Yotsukaido
Yotsukaido shi
Youkaichi
Yuasa Cho
Yubari shi
Yubetsu Cho
Yudomari
Yueyang Shi
Yufu shi
Yugawa Mura
Yugawara
Yugawara Machi
Yuka
Yuki
Yuki shi
Yukuhashi
Yukuhashi Shi
Yuni Cho
Yunnan Sheng
Yunomae Machi
Yura cho
Yurihama cho
Yurihonjo shi
Yusuhara cho
Yusui Cho
Yuza
Yuza machi
Yuzawa
Yuzawa Machi
Yuzawa shi
Zama
Zama Shi
Zamami Son
Zambia
Zao Machi
Zentsuji Shi
Zhejiang Sheng
Zimbabwe
Zushi
Zushi Shi
le de France
saka fu
stanbul
